Country_name,year,Life_Ladder,Log_GDP_per_capita_x,Social_support_x,Healthy_life_expectancy_at_birth_x,Freedom_to_make_life_choices_x,Generosity_x,Perceptions_of_corruption_x,Regional_indicator,level_happiness_x,Life_Ladder_Avg,Log_GDP_per_capita_y,Social_support_y,Healthy_life_expectancy_at_birth_y,Freedom_to_make_life_choices_y,Generosity_y,Perceptions_of_corruption_y,level_happiness_y,MAE
Niger,2019,5.004,7.106,0.677,54.0,0.831,0.026,0.729,Sub-Saharan Africa,0,5.004,7.106,0.677,54.0,0.831,0.026,0.729,0.0,0.0
Niger,2020,4.909599781,6.842166901,0.617435038,53.50009537,0.759772122,0.013860817,0.722530186,Sub-Saharan Africa,0,4.537999999999999,7.065599999999999,0.6534,53.0,0.7472,-0.0086,0.7322,0.0,0.37159978100000046
Niger,2021,5.074,7.098,0.641,53.78,0.806,0.018,0.693,Sub-Saharan Africa,0,4.7857199562,7.0280333802,0.6342870076,53.300019074,0.7535544244000001,0.0005721634,0.7361060372000001,0.0,0.2882800437999995
Nigeria,2017,5.322,8.555,0.733,49.3,0.826,0.124,0.835,Sub-Saharan Africa,0,5.322,8.555,0.733,49.3,0.826,0.124,0.835,0.0,0.0
Nigeria,2018,5.252,8.548,0.741,49.7,0.79,-0.01,0.866,Sub-Saharan Africa,0,5.252,8.548,0.741,49.7,0.79,-0.01,0.866,0.0,0.0
Nigeria,2019,4.356,8.544,0.734,50.1,0.729,0.032,0.873,Sub-Saharan Africa,0,4.356,8.544,0.734,50.1,0.729,0.032,0.873,0.0,0.0
Nigeria,2020,4.724100113,8.57662487,0.73721689,49.86190796,0.759578407,0.033745807,0.861874342,Sub-Saharan Africa,0,5.0166,8.567000000000002,0.765,49.3,0.7646000000000001,0.0308,0.881,0.0,0.34949988699999945
Nigeria,2020,4.724100113,8.57662487,0.73721689,49.86190796,0.759578407,0.033745807,0.861874342,Sub-Saharan Africa,0,5.130599999999999,8.5408,0.7504,49.7,0.7712000000000001,0.0576,0.8784000000000001,0.0,0.34949988699999945
Nigeria,2021,4.759,8.533,0.74,50.102,0.737,0.037,0.878,Sub-Saharan Africa,0,5.0314200226,8.541524974000001,0.736843378,49.892381592,0.7635156814,0.0557491614,0.8697748684000001,0.0,0.27242002259999953
North Cyprus,2018,5.608,10.490851295,0.837,73.80011236499999,0.797,0.0061135795,0.614,Western Europe,2,5.608,10.490851295,0.837,73.80011236499999,0.797,0.0061135795,0.614,2.0,0.0
North Cyprus,2019,5.467,10.490851295,0.803,73.80011236499999,0.793,0.0061135795,0.64,Western Europe,2,5.467,10.490851295,0.803,73.80011236499999,0.793,0.0061135795,0.64,2.0,0.0
North Cyprus,2020,5.53550005,10.40570259,0.820356607,73.70222473,0.79529351,0.000227159,0.62611568,Western Europe,2,5.7062,10.490851295,0.8081999999999999,73.80011236499999,0.8002,0.0061135795,0.655,2.0,0.17069995000000038
North Cyprus,2021,5.536,10.576,0.82,73.898,0.795,0.012,0.626,Western Europe,2,5.656100009999999,10.473821554,0.8118713214,73.780534838,0.793258702,0.0049362954,0.641823136,2.0,0.12010000999999981
North Macedonia,2017,5.234,9.65,0.8,65.303,0.752,-0.059,0.856,Central and Eastern Europe,1,5.234,9.65,0.8,65.303,0.752,-0.059,0.856,1.0,0.0
North Macedonia,2018,5.24,9.677,0.849,65.389,0.745,-0.041,0.91,Central and Eastern Europe,1,5.24,9.677,0.849,65.389,0.745,-0.041,0.91,1.0,0.0
North Macedonia,2019,5.015,9.711,0.815,65.474,0.725,0.024,0.923,Central and Eastern Europe,1,5.015,9.711,0.815,65.474,0.725,0.024,0.923,1.0,0.0
North Macedonia,2021,5.101,9.693,0.805,65.474,0.751,0.038,0.905,Central and Eastern Europe,1,5.1778,9.6736,0.817,65.3902,0.743,0.027,0.8872,1.0,0.07680000000000042
Norway,2017,7.579,11.05,0.95,73.1,0.953,0.236,0.25,Western Europe,2,7.579,11.05,0.95,73.1,0.953,0.236,0.25,2.0,0.0
Norway,2018,7.444,11.056,0.966,73.2,0.96,0.094,0.268,Western Europe,2,7.444,11.056,0.966,73.2,0.96,0.094,0.268,2.0,0.0
Norway,2019,7.442,11.061,0.942,73.3,0.954,0.111,0.271,Western Europe,2,7.442,11.061,0.942,73.3,0.954,0.111,0.271,2.0,0.0
Norway,2020,7.487999916,11.08780384,0.952486575,73.20078278,0.955750287,0.13453263,0.263218194,Western Europe,2,7.5328,11.047,0.953,73.1,0.9538,0.1662,0.2996,2.0,0.031299999999999883
Norway,2020,7.487999916,11.08780384,0.952486575,73.20078278,0.955750287,0.13453263,0.263218194,Western Europe,2,7.4702,11.0488,0.9548,73.2,0.9572,0.1297999999999999,0.2939999999999999,2.0,0.031299999999999883
Norway,2021,7.392,11.053,0.954,73.3,0.96,0.093,0.27,Western Europe,2,7.4485999832,11.059360768,0.953297315,73.240156556,0.9575500574,0.1301065259999999,0.2646436388,2.0,0.056599983199999926
Pakistan,2017,5.831,8.428,0.69,58.1,0.713,0.045,0.714,South Asia,0,5.831,8.428,0.69,58.1,0.713,0.045,0.714,0.0,0.0
Pakistan,2018,5.472,8.464,0.685,58.5,0.773,0.069,0.799,South Asia,0,5.472,8.464,0.685,58.5,0.773,0.069,0.799,0.0,0.0
Pakistan,2019,4.443,8.453,0.617,58.9,0.685,0.124,0.776,South Asia,0,4.443,8.453,0.617,58.9,0.685,0.124,0.776,0.0,0.0
Pakistan,2020,5.69329977,8.482727051,0.689062297,58.25313568,0.734833717,0.04489987,0.745705426,South Asia,0,5.2236,8.420000000000002,0.6362,58.1,0.6784000000000001,0.0836,0.7598,0.0,0.46969977000000007
Pakistan,2021,4.934,8.458,0.651,58.709,0.726,0.098,0.787,South Asia,0,5.397659954,8.4443454102,0.6616124593999999,58.290627136,0.7079667434,0.075579974,0.7655410852,0.0,0.4636599539999997
Palestinian Territories,2017,4.628,8.485,0.824,62.2205,0.632,-0.163,0.831,Middle East and North Africa,1,4.628,8.485,0.824,62.2205,0.632,-0.163,0.831,1.0,0.0
Palestinian Territories,2018,4.554,8.454565736272729,0.819,62.2205,0.655,-0.1408253723636363,0.814,Middle East and North Africa,1,4.554,8.454565736272729,0.819,62.2205,0.655,-0.1408253723636363,0.814,1.0,0.0
Palestinian Territories,2019,4.483,8.454565736272729,0.833,62.2205,0.653,-0.1408253723636363,0.829,Middle East and North Africa,1,4.483,8.454565736272729,0.833,62.2205,0.653,-0.1408253723636363,0.829,1.0,0.0
Palestinian Territories,2020,4.552800179,8.389223099,0.825295925,62.25,0.645791829,-0.162079096,0.824199975,Middle East and North Africa,1,4.6534,8.47442629450909,0.8119999999999999,62.2205,0.6208000000000001,-0.1453301489454545,0.8119999999999999,1.0,0.10059982100000031
Palestinian Territories,2021,4.517,8.485,0.826,62.25,0.653,-0.163,0.821,Middle East and North Africa,1,4.624960035799999,8.45627091430909,0.8238591849999999,62.2264,0.6387583658,-0.1471459681454545,0.8220399949999999,1.0,0.1079600357999988
Panama,2017,6.568,10.324,0.912,69.5,0.9,-0.17,0.841,Latin America and Caribbean,1,6.568,10.324,0.912,69.5,0.9,-0.17,0.841,1.0,0.0
Panama,2018,6.281,10.343,0.904,69.6,0.861,-0.131,0.837,Latin America and Caribbean,1,6.281,10.343,0.904,69.6,0.861,-0.131,0.837,1.0,0.0
Panama,2019,6.086,10.356,0.886,69.7,0.883,-0.199,0.869,Latin America and Caribbean,1,6.086,10.356,0.886,69.7,0.883,-0.199,0.869,1.0,0.0
Panama,2020,6.304800034,10.03423405,0.902094483,69.60301208,0.880366504,-0.153927714,0.851588905,Latin America and Caribbean,1,6.331799999999999,10.313,0.8934,69.49999999999999,0.875,-0.1217999999999999,0.8388,1.0,0.026999965999999098
Panama,2021,6.18,10.35,0.896,69.652,0.872,-0.166,0.856,Latin America and Caribbean,1,6.2715600068,10.26884681,0.8972188966000001,69.560602416,0.8816733008,-0.1511855428,0.8471177809999999,1.0,0.09156000679999998
Paraguay,2017,5.713,9.441,0.902,65.5,0.891,0.003,0.81,Latin America and Caribbean,1,5.713,9.441,0.902,65.5,0.891,0.003,0.81,1.0,0.0
Paraguay,2019,5.653,9.448,0.892,65.9,0.876,0.028,0.882,Latin America and Caribbean,1,5.653,9.448,0.892,65.9,0.876,0.028,0.882,1.0,0.0
Paraguay,2020,5.692100048,9.389982224,0.898727894,65.63993835,0.885923445,0.007997713,0.834788501,Latin America and Caribbean,1,5.5692,9.4064,0.9214,65.356,0.8371999999999999,-0.0099999999999999,0.8146000000000001,1.0,0.12290004799999998
Paraguay,2021,5.653,9.448,0.893,65.9,0.876,0.028,0.882,Latin America and Caribbean,1,5.6838200096,9.4123964448,0.9093455788,65.48798766999998,0.862584689,-0.0080004573999999,0.8291577002,1.0,0.030820009600000198
Peru,2017,5.711,9.434,0.83,67.8,0.827,-0.154,0.895,Latin America and Caribbean,1,5.711,9.434,0.83,67.8,0.827,-0.154,0.895,1.0,0.0
Peru,2018,5.68,9.456,0.845,68.1,0.83,-0.178,0.906,Latin America and Caribbean,1,5.68,9.456,0.845,68.1,0.83,-0.178,0.906,1.0,0.0
Peru,2019,5.999,9.461,0.809,68.4,0.815,-0.13,0.874,Latin America and Caribbean,1,5.999,9.461,0.809,68.4,0.815,-0.13,0.874,1.0,0.0
Peru,2020,5.796800137,9.456313133,0.831075251,68.10023499,0.824766099,-0.16238822,0.893714964,Latin America and Caribbean,1,5.733599999999999,9.4358,0.817,67.8,0.8208,-0.1372,0.885,1.0,0.06320013700000082
Peru,2021,5.84,9.458,0.832,68.25,0.822,-0.154,0.891,Latin America and Caribbean,1,5.7775600274,9.4466626266,0.8236150501999999,67.980046998,0.8253532198,-0.151677644,0.8869429928000001,1.0,0.062439972600000004
Philippines,2017,5.594,9.002,0.851,61.8,0.926,-0.141,0.711,Southeast Asia,1,5.594,9.002,0.851,61.8,0.926,-0.141,0.711,1.0,0.0
Philippines,2018,5.869,9.05,0.846,61.9,0.918,-0.108,0.726,Southeast Asia,1,5.869,9.05,0.846,61.9,0.918,-0.108,0.726,1.0,0.0
Philippines,2019,6.268,9.095,0.845,62.0,0.91,-0.083,0.748,Southeast Asia,1,6.268,9.095,0.845,62.0,0.91,-0.083,0.748,1.0,0.0
Philippines,2020,6.006000042,8.993545532,0.846730053,61.92676163,0.915463448,-0.105463006,0.733634114,Southeast Asia,1,5.7418,8.9986,0.8433999999999999,61.8,0.9148,-0.0908,0.7464000000000001,1.0,0.31090004200000054
Philippines,2020,6.006000042,8.993545532,0.846730053,61.92676163,0.915463448,-0.105463006,0.733634114,Southeast Asia,1,5.6484,9.0316,0.8287999999999999,61.9,0.9188,-0.1038,0.7442,1.0,0.31090004200000054
Philippines,2021,5.88,9.076,0.83,62.0,0.917,-0.097,0.742,Southeast Asia,1,5.7634000084,9.0403091064,0.8339460106000001,61.945352326,0.9202926896,-0.1106926011999999,0.7325268227999999,1.0,0.11659999160000023
Poland,2017,6.201,10.314,0.882,68.9,0.831,-0.122,0.639,Central and Eastern Europe,1,6.201,10.314,0.882,68.9,0.831,-0.122,0.639,1.0,0.0
Poland,2018,6.111,10.366,0.863,69.3,0.87,-0.254,0.72,Central and Eastern Europe,1,6.111,10.366,0.863,69.3,0.87,-0.254,0.72,1.0,0.0
Poland,2019,6.242,10.407,0.878,69.7,0.883,-0.231,0.696,Central and Eastern Europe,1,6.242,10.407,0.878,69.7,0.883,-0.231,0.696,1.0,0.0
Poland,2020,6.186299801,10.26512432,0.874257445,69.31113434,0.862055779,-0.205084071,0.686927021,Central and Eastern Europe,1,6.1446000000000005,10.3176,0.8865999999999999,68.9,0.8496,-0.1582,0.7425999999999998,1.0,0.02849980099999927
Poland,2020,6.186299801,10.26512432,0.874257445,69.31113434,0.862055779,-0.205084071,0.686927021,Central and Eastern Europe,1,6.171,10.3448,0.8986000000000001,69.3,0.8444,-0.141,0.7379999999999999,1.0,0.02849980099999927
Poland,2021,6.166,10.382,0.898,69.702,0.841,-0.165,0.735,Central and Eastern Europe,1,6.1758599602,10.344624864,0.890051489,69.46222686799999,0.8426111558,-0.1638168142,0.7057854041999999,1.0,0.009859960200000017
Portugal,2017,5.711,10.407,0.9,72.2,0.905,-0.176,0.881,Western Europe,2,5.711,10.407,0.9,72.2,0.905,-0.176,0.881,2.0,0.0
Portugal,2018,5.92,10.434,0.887,72.4,0.877,-0.261,0.88,Western Europe,2,5.92,10.434,0.887,72.4,0.877,-0.261,0.88,2.0,0.0
Portugal,2019,6.095,10.457,0.876,72.6,0.882,-0.234,0.915,Western Europe,2,6.095,10.457,0.876,72.6,0.882,-0.234,0.915,2.0,0.0
Portugal,2020,5.910900116,10.26374245,0.886590719,72.40202332,0.888747811,-0.220714301,0.892629504,Western Europe,2,5.650799999999999,10.403,0.8868,72.2,0.8603999999999999,-0.2118,0.9078,2.0,0.19140011599999962
Portugal,2020,5.910900116,10.26374245,0.886590719,72.40202332,0.888747811,-0.220714301,0.892629504,Western Europe,2,5.788200000000001,10.4078,0.8886,72.4,0.883,-0.2267999999999999,0.893,2.0,0.19140011599999962
Portugal,2021,5.929,10.421,0.879,72.6,0.892,-0.244,0.887,Western Europe,2,5.8809800232,10.38654849,0.8849181437999999,72.480404664,0.8931495622,-0.2259428601999999,0.8871259008000001,2.0,0.04801997680000003
Romania,2017,6.09,10.211,0.811,66.9,0.839,-0.16,0.926,Central and Eastern Europe,1,6.09,10.211,0.811,66.9,0.839,-0.16,0.926,1.0,0.0
Romania,2018,6.151,10.26,0.818,67.2,0.845,-0.217,0.921,Central and Eastern Europe,1,6.151,10.26,0.818,67.2,0.845,-0.217,0.921,1.0,0.0
Romania,2019,6.13,10.306,0.842,67.5,0.848,-0.221,0.954,Central and Eastern Europe,1,6.13,10.306,0.842,67.5,0.848,-0.221,0.954,1.0,0.0
Romania,2020,6.123700142,10.107584,0.825161517,67.20723724,0.842823207,-0.19781521,0.934300244,Central and Eastern Europe,1,6.0234,10.1992,0.8134,66.9,0.8299999999999998,-0.1708,0.9424,1.0,0.10030014200000004
Romania,2021,6.14,10.284,0.832,67.355,0.845,-0.219,0.938,Central and Eastern Europe,1,6.0927400284,10.2041168,0.8210323034,67.08144744799999,0.8393646414000001,-0.182163042,0.9368600488,1.0,0.04725997159999995
Russia,2017,5.579,10.166,0.896,63.9,0.731,-0.145,0.862,Commonwealth of Independent States,1,5.579,10.166,0.896,63.9,0.731,-0.145,0.862,1.0,0.0
Russia,2018,5.514,10.191,0.909,64.3,0.729,-0.147,0.865,Commonwealth of Independent States,1,5.514,10.191,0.909,64.3,0.729,-0.147,0.865,1.0,0.0
Russia,2019,5.441,10.205,0.91,64.7,0.715,-0.116,0.848,Commonwealth of Independent States,1,5.441,10.205,0.91,64.7,0.715,-0.116,0.848,1.0,0.0
Russia,2020,5.546000004,10.12887192,0.903150737,64.10045624,0.729892612,-0.151153743,0.864802599,Commonwealth of Independent States,1,5.677,10.172,0.91,63.9,0.7148,-0.152,0.8826,1.0,0.08089999600000031
Russia,2020,5.546000004,10.12887192,0.903150737,64.10045624,0.729892612,-0.151153743,0.864802599,Commonwealth of Independent States,1,5.5768,10.1746,0.9026,64.3,0.7205999999999999,-0.1319999999999999,0.8646,1.0,0.08089999600000031
Russia,2021,5.477,10.189,0.903,64.703,0.718,-0.111,0.845,Commonwealth of Independent States,1,5.5150000008,10.170574384,0.9010301474,64.42009124799999,0.7237785224,-0.1260307486,0.8525605197999999,1.0,0.038000000799999434
Rwanda,2017,3.108,7.588,0.517,60.5,0.908,0.051,0.214,Sub-Saharan Africa,0,3.108,7.588,0.517,60.5,0.908,0.051,0.214,0.0,0.0
Rwanda,2018,3.561,7.644,0.616,61.1,0.924,0.057,0.164,Sub-Saharan Africa,0,3.561,7.644,0.616,61.1,0.924,0.057,0.164,0.0,0.0
Rwanda,2019,3.268,7.708,0.489,61.7,0.869,0.064,0.168,Sub-Saharan Africa,0,3.268,7.708,0.489,61.7,0.869,0.064,0.168,0.0,0.0
Rwanda,2020,3.312299967,7.600104332,0.54083544,61.09884644,0.900589406,0.055483952,0.183541179,Sub-Saharan Africa,0,3.3506,7.611999999999999,0.593,60.5,0.904,0.0444,0.16,0.0,0.03830003300000007
Rwanda,2021,3.415,7.676,0.552,61.4,0.897,0.061,0.167,Sub-Saharan Africa,0,3.3164599934,7.6232208664,0.565567088,60.859769288,0.9025178812,0.0504967904,0.1777082358,0.0,0.09854000659999995
Saudi Arabia,2017,6.294,10.764,0.84,66.0,0.814,-0.131,0.6038731706666667,Middle East and North Africa,1,6.294,10.764,0.84,66.0,0.814,-0.131,0.6038731706666667,1.0,0.0
Saudi Arabia,2018,6.356,10.771,0.868,66.3,0.855,-0.192,0.6038731706666667,Middle East and North Africa,1,6.356,10.771,0.868,66.3,0.855,-0.192,0.6038731706666667,1.0,0.0
Saudi Arabia,2019,6.561,10.757,0.912,66.6,0.891,-0.147,0.6038731706666667,Middle East and North Africa,1,6.561,10.757,0.912,66.6,0.891,-0.147,0.6038731706666667,1.0,0.0
Saudi Arabia,2020,6.406499863,10.79781246,0.874067068,66.30514526,0.854191244,-0.168695062,0.682619512,Middle East and North Africa,1,6.406000000000001,10.7764,0.866,66.0,0.8308,-0.1294,0.6038731706666667,1.0,0.021500000000000075
Saudi Arabia,2020,6.406499863,10.79781246,0.874067068,66.30514526,0.854191244,-0.168695062,0.682619512,Middle East and North Africa,1,6.449000000000001,10.757,0.8799999999999999,66.3,0.8436,-0.1426,0.6038731706666667,1.0,0.021500000000000075
Saudi Arabia,2021,6.494,10.743,0.891,66.603,0.877,-0.149,0.684,Middle East and North Africa,1,6.435499972599999,10.758162492,0.8768134136000001,66.42102905200001,0.8596382488,-0.1499390124,0.6196224389333334,1.0,0.05850002740000093
Senegal,2017,4.683,8.072,0.744,59.2,0.687,-0.044,0.825,Sub-Saharan Africa,0,4.683,8.072,0.744,59.2,0.687,-0.044,0.825,0.0,0.0
Senegal,2018,4.769,8.106,0.739,59.6,0.629,-0.074,0.805,Sub-Saharan Africa,0,4.769,8.106,0.739,59.6,0.629,-0.074,0.805,0.0,0.0
Senegal,2019,5.489,8.13,0.688,60.0,0.759,-0.019,0.796,Sub-Saharan Africa,0,5.489,8.13,0.688,60.0,0.759,-0.019,0.796,0.0,0.0
Senegal,2020,4.980800152,8.118982315,0.723616004,59.59915161,0.690596163,-0.052335154,0.808785141,Sub-Saharan Africa,0,4.8306,8.0664,0.7424,59.2,0.7078,-0.0668,0.797,0.0,0.15020015200000003
Senegal,2021,5.132,8.118,0.71,59.802,0.695,-0.046,0.801,Sub-Saharan Africa,0,4.9033600304,8.091196463,0.7467232008,59.439830322,0.7019192326,-0.0550670308,0.8057570282000001,0.0,0.22863996959999966
Serbia,2017,5.122,9.713,0.884,67.8,0.685,-0.077,0.851,Central and Eastern Europe,1,5.122,9.713,0.884,67.8,0.685,-0.077,0.851,1.0,0.0
Serbia,2018,5.936,9.762,0.853,68.2,0.74,-0.1,0.864,Central and Eastern Europe,1,5.936,9.762,0.853,68.2,0.74,-0.1,0.864,1.0,0.0
Serbia,2019,6.241,9.808,0.903,68.6,0.753,-0.04,0.813,Central and Eastern Europe,1,6.241,9.808,0.903,68.6,0.753,-0.04,0.813,1.0,0.0
Serbia,2020,5.77820015,9.680980682,0.881475747,68.21020508,0.726495862,-0.073676221,0.843509018,Central and Eastern Europe,1,5.674,9.724,0.8701999999999999,67.8,0.6676,-0.0694,0.8554,1.0,0.07240000000000002
Serbia,2020,5.77820015,9.680980682,0.881475747,68.21020508,0.726495862,-0.073676221,0.843509018,Central and Eastern Europe,1,5.8188,9.7518,0.8774,68.2,0.727,-0.0272,0.8484,1.0,0.07240000000000002
Serbia,2021,6.078,9.787,0.873,68.6,0.778,0.002,0.835,Central and Eastern Europe,1,5.82384003,9.7503961364,0.8746951493999999,68.362041016,0.7494991724,-0.0283352441999999,0.8391018035999999,1.0,0.2541599699999999
Sierra Leone,2017,4.09,7.404,0.652,49.2,0.711,0.079,0.848,Sub-Saharan Africa,0,4.09,7.404,0.652,49.2,0.711,0.079,0.848,0.0,0.0
Sierra Leone,2018,4.306,7.417,0.65,50.8,0.716,0.095,0.856,Sub-Saharan Africa,0,4.306,7.417,0.65,50.8,0.716,0.095,0.856,0.0,0.0
Sierra Leone,2019,3.447,7.449,0.611,52.4,0.718,0.074,0.874,Sub-Saharan Africa,0,3.447,7.449,0.611,52.4,0.718,0.074,0.874,0.0,0.0
Sierra Leone,2020,3.926399946,7.26880312,0.636142015,50.86514282,0.715315044,0.088660747,0.861330688,Sub-Saharan Africa,0,4.297,7.4002,0.6362,49.2,0.6900000000000001,0.0808,0.8532,0.0,0.3706000539999996
Sierra Leone,2021,3.849,7.434,0.63,51.651,0.717,0.084,0.866,Sub-Saharan Africa,0,4.1004799892,7.384560624,0.6412284030000001,50.173028564000006,0.7082630087999999,0.0885321494,0.8604661375999999,0.0,0.2514799891999999
Singapore,2017,6.378,11.461,0.897,76.5,0.926,0.136,0.162,Southeast Asia,1,6.378,11.461,0.897,76.5,0.926,0.136,0.162,1.0,0.0
Singapore,2018,6.375,11.49,0.903,76.8,0.916,-0.066,0.097,Southeast Asia,1,6.375,11.49,0.903,76.8,0.916,-0.066,0.097,1.0,0.0
Singapore,2019,6.378,11.486,0.925,77.1,0.938,0.027,0.07,Southeast Asia,1,6.378,11.486,0.925,77.1,0.938,0.027,0.07,1.0,0.0
Singapore,2020,6.377099991,11.39552116,0.910268962,76.80458069,0.926645339,0.029879224,0.109784193,Southeast Asia,1,6.3568,11.4512,0.9032,76.5,0.9142,0.078,0.095,1.0,0.020299990999999906
Singapore,2021,6.377,11.488,0.915,76.953,0.927,-0.018,0.082,Southeast Asia,1,6.3082199982,11.450304232000002,0.9120537924,76.680916138,0.9221290678,0.0539758448,0.0971568386,1.0,0.06878000179999955
Slovakia,2017,6.366,10.339,0.913,68.6,0.714,-0.055,0.92,Central and Eastern Europe,1,6.366,10.339,0.913,68.6,0.714,-0.055,0.92,1.0,0.0
Slovakia,2018,6.235,10.376,0.922,68.9,0.758,-0.167,0.91,Central and Eastern Europe,1,6.235,10.376,0.922,68.9,0.758,-0.167,0.91,1.0,0.0
Slovakia,2019,6.243,10.398,0.933,69.2,0.771,-0.129,0.926,Central and Eastern Europe,1,6.243,10.398,0.933,69.2,0.771,-0.129,0.926,1.0,0.0
Slovakia,2020,6.280600071,10.34774971,0.922493756,68.90634155,0.749952674,-0.124409303,0.918096125,Central and Eastern Europe,1,6.199800000000001,10.3428,0.9312,68.6,0.706,-0.108,0.9202,1.0,0.0451000709999998
Slovakia,2020,6.280600071,10.34774971,0.922493756,68.90634155,0.749952674,-0.124409303,0.918096125,Central and Eastern Europe,1,6.2712,10.351,0.9334,68.9,0.7409999999999999,-0.0974,0.9148000000000002,1.0,0.0451000709999998
Slovakia,2021,6.331,10.369,0.936,69.201,0.766,-0.124,0.911,Central and Eastern Europe,1,6.3287200142,10.358549942,0.9288987512,69.02126831,0.7509905348,-0.1100818606,0.915019225,1.0,0.002279985800000439
Slovenia,2017,6.167,10.509,0.928,70.8,0.921,-0.025,0.829,Central and Eastern Europe,1,6.167,10.509,0.928,70.8,0.921,-0.025,0.829,1.0,0.0
Slovenia,2018,6.249,10.546,0.941,71.1,0.942,-0.119,0.839,Central and Eastern Europe,1,6.249,10.546,0.941,71.1,0.942,-0.119,0.839,1.0,0.0
Slovenia,2019,6.665,10.563,0.949,71.4,0.945,-0.102,0.785,Central and Eastern Europe,1,6.665,10.563,0.949,71.4,0.945,-0.102,0.785,1.0,0.0
Slovenia,2020,6.363399982,10.39232254,0.939575672,71.1029892,0.936142623,-0.080603383,0.817071021,Central and Eastern Europe,1,6.1518,10.5028,0.9306,70.8,0.9216,-0.0586,0.8366,1.0,0.13949998200000024
Slovenia,2020,6.363399982,10.39232254,0.939575672,71.1029892,0.936142623,-0.080603383,0.817071021,Central and Eastern Europe,1,6.295999999999999,10.5118,0.941,71.1,0.934,-0.0764,0.8176,1.0,0.13949998200000024
Slovenia,2021,6.461,10.529,0.948,71.4,0.949,-0.101,0.806,Central and Eastern Europe,1,6.3812799964,10.497664508000002,0.9421151344,71.22059784000001,0.9404285246,-0.0815206766,0.8134142042000001,1.0,0.07972000360000031
South Africa,2017,4.514,9.45,0.87,56.1,0.787,-0.129,0.865,Sub-Saharan Africa,0,4.514,9.45,0.87,56.1,0.787,-0.129,0.865,0.0,0.0
South Africa,2018,4.884,9.444,0.841,56.5,0.753,-0.05,0.841,Sub-Saharan Africa,0,4.884,9.444,0.841,56.5,0.753,-0.05,0.841,0.0,0.0
South Africa,2019,5.035,9.432,0.848,56.9,0.738,-0.134,0.82,Sub-Saharan Africa,0,5.035,9.432,0.848,56.9,0.738,-0.134,0.82,0.0,0.0
South Africa,2020,4.814099789,9.403370857,0.852532268,56.50601196,0.759330094,-0.109777324,0.843423843,Sub-Saharan Africa,0,4.818,9.4472,0.8664,56.1,0.7828,-0.102,0.8384,0.0,0.009900210999999715
South Africa,2020,4.814099789,9.403370857,0.852532268,56.50601196,0.759330094,-0.109777324,0.843423843,Sub-Saharan Africa,0,4.83,9.421600000000002,0.865,56.5,0.7618,-0.0796,0.8502000000000001,0.0,0.009900210999999715
South Africa,2021,4.956,9.403,0.86,56.904,0.749,-0.067,0.86,Sub-Saharan Africa,0,4.8388199578,9.4122741714,0.8605064536,56.66120239200001,0.7588660188,-0.0875554648,0.8562847685999999,0.0,0.11718004220000022
South Korea,2017,5.874,10.621,0.807,73.3,0.538,0.014,0.851,East Asia,1,5.874,10.621,0.807,73.3,0.538,0.014,0.851,1.0,0.0
South Korea,2018,5.84,10.643,0.798,73.6,0.6,-0.089,0.797,East Asia,1,5.84,10.643,0.798,73.6,0.6,-0.089,0.797,1.0,0.0
South Korea,2019,5.903,10.661,0.783,73.9,0.706,-0.055,0.718,East Asia,1,5.903,10.661,0.783,73.9,0.706,-0.055,0.718,1.0,0.0
South Korea,2020,5.872399807,10.51056671,0.799387157,73.6027298,0.612965107,-0.043404032,0.789067447,East Asia,1,5.8736,10.6172,0.7934,73.3,0.6102,-0.0279999999999999,0.8138,1.0,0.0025001929999994843
South Korea,2020,5.872399807,10.51056671,0.799387157,73.6027298,0.612965107,-0.043404032,0.789067447,East Asia,1,5.876199999999999,10.6332,0.8014000000000001,73.6,0.6292,-0.0419999999999999,0.7786000000000001,1.0,0.0025001929999994843
South Korea,2021,5.845,10.651,0.799,73.9,0.672,-0.083,0.727,East Asia,1,5.8564799614,10.616713342,0.7990774314,73.72054596000001,0.6335930214,-0.0558808064,0.7640134894,1.0,0.011479961400000072
South Sudan,2017,2.817,7.425359726,0.557,51.0,0.456,0.016518548,0.761,Middle East and North Africa,1,2.817,7.425359726,0.557,51.0,0.456,0.016518548,0.761,1.0,0.0
South Sudan,2020,2.816600084,7.425359726,0.553707123,51.0,0.451313615,0.016518548,0.763417304,Sub-Saharan Africa,0,3.8906,8.070487780799999,0.6036,55.10799999999999,0.5294,-0.0033851615999999,0.745,0.0,1.073999916
Spain,2017,6.23,10.586,0.903,74.1,0.756,-0.032,0.791,Western Europe,2,6.23,10.586,0.903,74.1,0.756,-0.032,0.791,2.0,0.0
Spain,2018,6.513,10.605,0.91,74.4,0.722,-0.075,0.777,Western Europe,2,6.513,10.605,0.91,74.4,0.722,-0.075,0.777,2.0,0.0
Spain,2019,6.457,10.618,0.949,74.7,0.778,-0.049,0.73,Western Europe,2,6.457,10.618,0.949,74.7,0.778,-0.049,0.73,2.0,0.0
Spain,2020,6.400899887,10.46292686,0.921125412,74.40270996,0.751989543,-0.050961714,0.765859902,Western Europe,2,6.38,10.58,0.932,74.1,0.7512000000000001,-0.0551999999999999,0.7878000000000001,2.0,0.012100000000000222
